docID;Name;Link;criterionID;criterion;score
21;Artificial Intelligence Toolkit Covington;https://www.cov.com/en/topics/artificial-intelligence-toolkit;D1;Management support;1
21;Artificial Intelligence Toolkit Covington;https://www.cov.com/en/topics/artificial-intelligence-toolkit;D2;HRM;0
21;Artificial Intelligence Toolkit Covington;https://www.cov.com/en/topics/artificial-intelligence-toolkit;D3;R&D;0
21;Artificial Intelligence Toolkit Covington;https://www.cov.com/en/topics/artificial-intelligence-toolkit;D4;Inbound logistics;0
21;Artificial Intelligence Toolkit Covington;https://www.cov.com/en/topics/artificial-intelligence-toolkit;D5;Production;0
21;Artificial Intelligence Toolkit Covington;https://www.cov.com/en/topics/artificial-intelligence-toolkit;D6;Outbound logistics;0
21;Artificial Intelligence Toolkit Covington;https://www.cov.com/en/topics/artificial-intelligence-toolkit;D7;Marketing & Sales;0
21;Artificial Intelligence Toolkit Covington;https://www.cov.com/en/topics/artificial-intelligence-toolkit;D8;Customer support;0
21;Artificial Intelligence Toolkit Covington;https://www.cov.com/en/topics/artificial-intelligence-toolkit;D9;Security;0
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;A1;Conceptualization;1
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;A2;Data Preparation & Exploration;0
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;A3;Model Building and Evaluation;0
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;A4;Deployment and Monitoring;1
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;B1;Examples;2
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;B2;Quick Read;0
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;B3;Stakeholder Inclusivity;0
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;B4;Feasibility - Capabilities;0
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;B5;Feasibility - Resources;0
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;B6;Recommendations of Techniques;1
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;B7;Recommendations of Training;1
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;B8;Evidence of Adoption;0
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;C1;Development of dynamic capabilities;0
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;C2;Simple solutions;0
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;C3;Managerial capability development;1
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;C4;Access to financial resources;0
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;C5;Sharing of success stories;0
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;C6;Market regulation & standards;0
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;C7;AI Strategy;1
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;C8;Innovation culture;0
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;C9;Data governance;0
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;C10;Ethical considerations;0
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;D1;Management support;1
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;D2;HRM;0
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;D3;R&D;0
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;D4;Inbound logistics;0
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;D5;Production;1
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;D6;Outbound logistics;0
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;D7;Marketing & Sales;2
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;D8;Customer support;2
22;Success Factors Impacting Artificial Intelligence Adoption: Perspective from the Telecom Industry in China;10.1080/23270012.2020.1852895;D9;Security;1
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;A1;Conceptualization;0
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;A2;Data Preparation & Exploration;0
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;A3;Model Building and Evaluation;2
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;A4;Deployment and Monitoring;1
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;B1;Examples;1
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;B2;Quick Read;1
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;B3;Stakeholder Inclusivity;0
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;B4;Feasibility - Capabilities;0
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;B5;Feasibility - Resources;1
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;B6;Recommendations of Techniques;2
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;B7;Recommendations of Training;0
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;B8;Evidence of Adoption;2
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;C1;Development of dynamic capabilities;0
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;C2;Simple solutions;0
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;C3;Managerial capability development;0
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;C4;Access to financial resources;0
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;C5;Sharing of success stories;0
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;C6;Market regulation & standards;0
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;C7;AI Strategy;0
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;C8;Innovation culture;0
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;C9;Data governance;0
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;C10;Ethical considerations;0
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;D1;Management support;0
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;D2;HRM;0
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;D3;R&D;0
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;D4;Inbound logistics;0
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;D5;Production;1
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;D6;Outbound logistics;2
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;D7;Marketing & Sales;0
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;D8;Customer support;0
23;VERIFAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems;https://link.springer.com/chapter/10.1007/978-3-030-25540-4_25;D9;Security;0
24;Personas for Artificial Intelligence (AI) an Open Source Toolbox;https://ieeexplore.ieee.org/document/9721903;A1;Conceptualization;0
24;Personas for Artificial Intelligence (AI) an Open Source Toolbox;https://ieeexplore.ieee.org/document/9721903;A2;Data Preparation & Exploration;1
24;Personas for Artificial Intelligence (AI) an Open Source Toolbox;https://ieeexplore.ieee.org/document/9721903;A3;Model Building and Evaluation;0
24;Personas for Artificial Intelligence (AI) an Open Source Toolbox;https://ieeexplore.ieee.org/document/9721903;A4;Deployment and Monitoring;2
24;Personas for Artificial Intelligence (AI) an Open Source Toolbox;https://ieeexplore.ieee.org/document/9721903;B1;Examples;2
24;Personas for Artificial Intelligence (AI) an Open Source Toolbox;https://ieeexplore.ieee.org/document/9721903;B2;Quick Read;0
24;Personas for Artificial Intelligence (AI) an Open Source Toolbox;https://ieeexplore.ieee.org/document/9721903;B3;Stakeholder Inclusivity;0
24;Personas for Artificial Intelligence (AI) an Open Source Toolbox;https://ieeexplore.ieee.org/document/9721903;B4;Feasibility - Capabilities;2
24;Personas for Artificial Intelligence (AI) an Open Source Toolbox;https://ieeexplore.ieee.org/document/9721903;B5;Feasibility - Resources;2
24;Personas for Artificial Intelligence (AI) an Open Source Toolbox;https://ieeexplore.ieee.org/document/9721903;B6;Recommendations of Techniques;2
24;Personas for Artificial Intelligence (AI) an Open Source Toolbox;https://ieeexplore.ieee.org/document/9721903;B7;Recommendations of Training;0
24;Personas for Artificial Intelligence (AI) an Open Source Toolbox;https://ieeexplore.ieee.org/document/9721903;B8;Evidence of Adoption;0
24;Personas for Artificial Intelligence (AI) an Open Source Toolbox;https://ieeexplore.ieee.org/document/9721903;C1;Development of dynamic capabilities;0
24;Personas for Artificial Intelligence (AI) an Open Source Toolbox;https://ieeexplore.ieee.org/document/9721903;C2;Simple solutions;2
24;Personas for Artificial Intelligence (AI) an Open Source Toolbox;https://ieeexplore.ieee.org/document/9721903;C3;Managerial capability development;0
24;Personas for Artificial Intelligence (AI) an Open Source Toolbox;https://ieeexplore.ieee.org/document/9721903;C4;Access to financial resources;0
24;Personas for Artificial Intelligence (AI) an Open Source Toolbox;https://ieeexplore.ieee.org/document/9721903;C5;Sharing of success stories;0
